card_tx_id,card_id,date,merchant_category,amount_mxn,currency,card_program_variant
CCT00000283,CC0000003,2022-02-02,Groceries,-692.32,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000293,CC0000003,2022-02-04,Restaurants,-645.38,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000261,CC0000003,2022-02-27,Pharmacy,-573.23,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000245,CC0000003,2022-03-09,Restaurants,-793.77,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000227,CC0000003,2022-03-11,Pharmacy,-753.85,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000203,CC0000003,2022-03-17,Electronics,-569.39,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000199,CC0000003,2022-03-21,Restaurants,-401.9,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000260,CC0000003,2022-03-21,Electronics,-831.95,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000200,CC0000003,2022-04-01,Travel,-360.88,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000274,CC0000003,2022-04-11,Fuel,-149.33,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000275,CC0000003,2022-04-14,Online,-1127.15,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000236,CC0000003,2022-04-17,Online,-22.65,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000194,CC0000003,2022-04-18,Online,-491.68,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000264,CC0000003,2022-04-19,Fuel,-871.23,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000288,CC0000003,2022-04-22,Electronics,-895.18,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000290,CC0000003,2022-04-28,Electronics,-431.99,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000195,CC0000003,2022-04-29,Electronics,-1239.41,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000281,CC0000003,2022-04-30,Travel,-301.18,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000219,CC0000003,2022-05-09,Online,-1372.25,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000248,CC0000003,2022-05-19,Online,-1024.76,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000201,CC0000003,2022-05-22,Travel,-1895.2,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000294,CC0000003,2022-06-05,Groceries,-300.53,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000301,CC0000003,2022-06-13,Travel,-1766.09,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000226,CC0000003,2022-06-22,Restaurants,-662.64,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000198,CC0000003,2022-06-24,Electronics,-639.34,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000241,CC0000003,2022-06-25,Online,-761.66,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000230,CC0000003,2022-07-03,Restaurants,-1042.15,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000247,CC0000003,2022-08-01,Online,-1609.0,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000299,CC0000003,2022-08-17,Pharmacy,-139.93,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000270,CC0000003,2022-08-24,Groceries,-1529.1,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000302,CC0000003,2022-09-07,Refund,655.69,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000255,CC0000003,2022-09-09,Refund,549.23,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000220,CC0000003,2022-09-25,Travel,-1591.52,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000280,CC0000003,2022-10-12,Refund,365.15,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000212,CC0000003,2022-10-19,Pharmacy,-836.3,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000277,CC0000003,2022-10-27,Pharmacy,-1280.95,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000211,CC0000003,2022-11-03,Electronics,-1192.15,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000197,CC0000003,2022-11-06,Online,-832.98,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000215,CC0000003,2022-11-22,Pharmacy,-983.15,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000206,CC0000003,2022-11-24,Restaurants,-278.86,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000221,CC0000003,2022-11-24,Travel,-564.18,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000222,CC0000003,2022-11-25,Groceries,-219.52,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000258,CC0000003,2022-11-27,Online,-552.47,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000238,CC0000003,2022-11-29,Online,-530.24,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000257,CC0000003,2022-11-30,Refund,424.6,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000216,CC0000003,2022-12-12,Refund,1443.77,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000224,CC0000003,2022-12-14,Travel,-517.78,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000286,CC0000003,2022-12-19,Restaurants,-1031.76,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000296,CC0000003,2022-12-19,Travel,-1739.67,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000262,CC0000003,2022-12-20,Electronics,-1772.85,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000282,CC0000003,2022-12-26,Restaurants,-1773.66,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000253,CC0000003,2023-01-03,Online,-844.51,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000237,CC0000003,2023-01-14,Electronics,-469.95,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000267,CC0000003,2023-01-27,Pharmacy,-95.49,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000196,CC0000003,2023-02-04,Fuel,-798.82,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000254,CC0000003,2023-02-15,Restaurants,-1628.48,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000287,CC0000003,2023-02-19,Fuel,-891.5,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000250,CC0000003,2023-02-20,Pharmacy,-515.83,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000208,CC0000003,2023-02-21,Restaurants,-1027.2,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000225,CC0000003,2023-03-03,Refund,838.67,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000272,CC0000003,2023-03-04,Refund,694.73,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000298,CC0000003,2023-03-12,Electronics,-969.65,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000285,CC0000003,2023-03-18,Pharmacy,-1240.85,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000217,CC0000003,2023-03-21,Travel,-154.93,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000192,CC0000003,2023-04-26,Electronics,-622.55,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000297,CC0000003,2023-05-03,Refund,97.1,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000271,CC0000003,2023-05-05,Groceries,-519.37,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000243,CC0000003,2023-05-10,Restaurants,-609.08,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000234,CC0000003,2023-05-12,Online,-5.62,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000231,CC0000003,2023-05-20,Travel,-1452.47,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000292,CC0000003,2023-05-22,Electronics,-554.83,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000273,CC0000003,2023-05-27,Travel,-632.98,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000256,CC0000003,2023-06-01,Electronics,-656.34,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000295,CC0000003,2023-06-04,Electronics,-1141.88,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000239,CC0000003,2023-06-05,Pharmacy,-1175.03,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000278,CC0000003,2023-06-26,Refund,719.08,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000232,CC0000003,2023-07-14,Pharmacy,-1375.76,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000284,CC0000003,2023-07-15,Fuel,-998.02,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000223,CC0000003,2023-07-20,Refund,264.34,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000246,CC0000003,2023-07-21,Fuel,-909.75,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000265,CC0000003,2023-07-30,Pharmacy,-1934.89,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000268,CC0000003,2023-07-31,Refund,1093.33,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000263,CC0000003,2023-08-01,Pharmacy,-1009.18,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000233,CC0000003,2023-08-05,Restaurants,-1225.69,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000193,CC0000003,2023-08-08,Restaurants,-727.5,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000229,CC0000003,2023-08-10,Refund,846.08,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000276,CC0000003,2023-08-16,Electronics,-78.41,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000249,CC0000003,2023-08-25,Pharmacy,-104.32,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000244,CC0000003,2023-08-26,Fuel,-989.03,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000289,CC0000003,2023-09-01,Travel,-1259.02,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000242,CC0000003,2023-09-11,Fuel,-1231.65,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000214,CC0000003,2023-09-13,Online,-123.57,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000291,CC0000003,2023-09-17,Pharmacy,-348.86,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000252,CC0000003,2023-09-18,Refund,1110.98,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000300,CC0000003,2023-09-26,Electronics,-511.33,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000210,CC0000003,2023-09-27,Travel,-506.31,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000209,CC0000003,2023-10-02,Groceries,-1256.55,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000259,CC0000003,2023-10-06,Groceries,-220.76,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000205,CC0000003,2023-10-10,Groceries,-261.24,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000266,CC0000003,2023-10-29,Groceries,-1618.73,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000240,CC0000003,2023-11-01,Groceries,-1285.72,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000235,CC0000003,2023-11-06,Fuel,-391.91,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000304,CC0000003,2023-11-06,Refund,1249.85,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000251,CC0000003,2023-11-28,Online,-862.38,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000204,CC0000003,2023-12-03,Online,-627.98,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000228,CC0000003,2023-12-12,Electronics,-1045.73,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000269,CC0000003,2023-12-12,Restaurants,-83.61,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000218,CC0000003,2023-12-14,Restaurants,-1117.72,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000279,CC0000003,2023-12-20,Pharmacy,-1283.09,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000213,CC0000003,2023-12-30,Groceries,-1034.45,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000207,CC0000003,2023-12-31,Travel,-317.75,MXN,"{""payment_options"":{""number_payments"":12,""apr"":18.35},""type"":""silver""}"
CCT00000460,CC0000004,2022-01-01,Restaurants,-792.14,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000450,CC0000004,2022-01-11,Refund,1551.88,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000331,CC0000004,2022-01-15,Pharmacy,-375.11,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000437,CC0000004,2022-01-15,Pharmacy,-1494.31,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000395,CC0000004,2022-01-19,Travel,-582.45,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000462,CC0000004,2022-01-23,Electronics,-1751.39,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000402,CC0000004,2022-01-25,Fuel,-1007.28,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000374,CC0000004,2022-01-31,Travel,-877.89,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000353,CC0000004,2022-02-03,Travel,-127.03,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000341,CC0000004,2022-02-10,Pharmacy,-1525.87,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000312,CC0000004,2022-02-22,Fuel,-1030.6,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000305,CC0000004,2022-02-25,Electronics,-147.07,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000448,CC0000004,2022-03-03,Fuel,-87.02,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000375,CC0000004,2022-03-07,Groceries,-573.11,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000366,CC0000004,2022-03-08,Groceries,-695.84,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000385,CC0000004,2022-03-30,Fuel,-1431.34,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000365,CC0000004,2022-04-10,Electronics,-61.87,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000426,CC0000004,2022-04-14,Refund,440.31,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000369,CC0000004,2022-04-27,Electronics,-179.55,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000417,CC0000004,2022-05-01,Restaurants,-433.51,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000309,CC0000004,2022-05-07,Restaurants,-456.86,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000315,CC0000004,2022-05-07,Restaurants,-1085.89,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000323,CC0000004,2022-05-08,Restaurants,-863.15,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000442,CC0000004,2022-05-10,Travel,-1089.88,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000454,CC0000004,2022-05-10,Fuel,-362.38,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000357,CC0000004,2022-05-13,Fuel,-471.93,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000439,CC0000004,2022-05-13,Restaurants,-294.02,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000373,CC0000004,2022-05-14,Online,-286.32,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00000451,CC0000004,2022-05-18,Restaurants,-849.63,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
